smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active,GAT_GCN_Davis,GATNet_Davis,GCNNet_Davis,GINConvNet_Davis,GAT_GCN_KIBA,GATNet_KIBA,GCNNet_KIBA,GINConvNet_KIBA,GATNet_BindingDB_pIC50,GATNet_BindingDB_pKd,GCNNet_BindingDB_pKd,GCNNet_BindingDB_pKi,GINConvNet_BindingDB_pKd,GINConvNet_BindingDB_pIC50,GINConvNet_BindingDB_pKi,GAT_GCN_BindingDB_pKd,GAT_GCN_BindingDB_pKi,GAT_GCN_BindingDB_pIC50,GCNNet_BindingDB_pIC50
COC(=O)Cc1ccc(Oc2nncn2C(F)F)cc1,0.3692307692307692,0.07173045171299784,5.386997486253125,4.793140873253889,5.176347738137559,5.011582646347342,0.07668033,4.812521,5.07941,4.932292,5.066992,11.539358,10.988836,11.360673,10.753305,4.6226916,5.318568,5.436637,6.096302,6.022134,4.858297,5.981216,4.6596365,6.1790586,4.5832825,4.5622554
COc1cccc(C(=O)Nc2ccccc2)c1,0.3684210526315789,0.02484392510321202,5.175747922073552,4.611410496515611,4.32167698641269,4.681378194412938,0.057978176,5.4604363,6.072775,5.082451,5.6911235,11.505703,11.191384,11.249366,11.338263,4.5379763,5.145278,4.610259,5.9442687,6.4706373,4.5656776,5.7737546,4.3828697,4.7291403,4.5470476,4.6644497
COc1cc(C(=O)O)ccc1OCc1cccc(-c2ccco2)c1,0.3676470588235294,0.06017501581110882,5.284254280096024,4.959266391683655,5.17463610864775,5.279787370791546,0.10441461,5.38729,5.6629133,5.2175827,5.5892305,11.944374,11.398506,11.276961,11.645986,4.5200157,5.4188595,6.0897503,6.6009526,8.279974,4.5566926,5.660222,5.815918,5.6513495,4.410927,4.6357937
COc1cccc(C(=O)Nc2nc(C)cs2)c1,0.365079365079365,0.06452959180841755,5.6820155196452165,5.094746486958914,5.245939719159054,5.169896822272232,0.15380985,4.9650397,5.7713604,4.960513,5.383348,11.876542,11.678958,11.477454,11.235867,4.6137233,5.2821836,5.359007,6.491998,7.110011,4.3786535,5.506866,5.2099876,5.827077,4.776819,4.6314793
COc1cccc(-c2ccnc(NC(C)=O)n2)c1,0.365079365079365,0.06557038537242225,5.932033257904225,5.056511466309522,5.230365268425015,5.026235634837278,0.16708733,4.804444,5.6317654,4.9752445,5.2512884,11.918274,11.623343,11.579682,11.388209,4.6474757,5.5038314,4.7644606,7.2854023,6.2736673,4.8806777,5.7250347,4.8003993,5.9827156,4.0945587,4.6744857
CC(=O)C(C)(N)OC(C)CNc1ccc(Br)cc1C,0.3636363636363636,0.2682884025341686,5.244485293245371,4.52022101584937,4.348294550201616,4.852544633313624,0.070771866,5.81213,5.3037834,5.549322,5.2595654,11.905843,10.593767,11.002366,11.76097,5.354246,4.810672,5.44302,5.6105886,6.290721,4.4382515,6.6068783,5.547213,5.5758924,5.9318585,4.41761
COc1cccc(C(=O)NC2CC2)c1,0.3620689655172414,0.14775111526266207,5.399509093991952,4.755475170008859,4.818118494678674,5.057387133126907,0.089143805,5.723224,6.681482,5.604846,5.623211,11.263399,10.840111,10.5863495,11.4312725,4.259824,5.427966,5.5256925,6.1790323,7.601496,4.738677,6.6113186,6.0377793,5.9579754,4.2718954,4.334403
COc1ccc(Nc2cccc(C(=O)O)c2)cc1,0.3620689655172414,0.0556845457095645,5.224065838911093,4.563535341169866,4.807795327817628,4.732873187559913,0.04119925,5.3822002,5.929114,5.28222,5.456256,11.7042465,12.088898,11.097758,11.724262,4.4275613,5.225319,4.8105164,6.8072004,6.359563,4.6510115,5.580957,5.27501,5.0204964,4.068882,3.9768462
Cc1ccc(OCC(C)C)c(C)c1,0.3617021276595745,0.1791619097383514,5.394244439198946,4.832809453961595,4.669726057425613,4.892592178078562,0.09377962,5.4430695,5.6692963,5.3726482,5.0972705,11.628939,10.943297,11.174253,11.760117,5.1629934,5.0210295,4.8540716,5.356732,9.310457,4.7539015,6.4276447,5.783313,4.972282,4.6157107,4.328846
Cc1cc(C2CC2)ccc1NCC(C)C,0.3617021276595745,0.17972808001845555,5.175045375239304,4.632036056827877,4.973534815449429,4.898510797008759,0.053503584,5.6458464,5.796859,6.012952,5.137585,11.331222,10.868361,10.658801,11.777162,5.252007,5.54414,6.265724,5.3169065,9.234575,4.530867,8.966592,6.657993,5.527278,5.0061665,4.6541386
COc1cccc(-c2cccc(C(=O)c3cccs3)c2)c1,0.360655737704918,0.06936888113901762,5.436736653850165,4.92492285284163,5.475215855109035,5.090941399732137,0.099447966,5.1062083,5.8215547,5.136053,5.17924,11.465994,11.024628,10.784378,11.02455,4.907485,5.4684706,5.8373146,6.191818,7.9489026,4.70697,6.2013764,5.654641,6.5538325,4.6819916,4.7313437
CC=Cc1ccc(NCC(CC)CCO)c(C)c1,0.3584905660377358,0.31829403115167315,5.895719855381364,5.287306100145109,5.900243533441149,5.635046709167793,0.2391202,5.7679634,5.5911613,6.0907497,5.357904,11.662709,10.616637,10.508112,11.7329645,5.2210274,5.2429295,5.151306,5.9016747,8.179237,4.662648,8.339127,6.3549166,5.7651587,5.6465607,4.5965905
COc1cccc(C(=O)NCc2ccncc2)c1,0.3548387096774194,0.10138848274485956,5.240962528919664,4.414117318594684,4.575233747816872,4.804450646692118,0.05345917,4.817595,5.028302,4.8637314,4.977194,11.453672,11.388488,11.205513,11.360199,4.387209,5.238372,4.6959386,6.0681133,6.899935,4.5095615,6.140524,4.8261576,5.7438645,4.553809,4.56405
CCOCCOc1ccc(C(=O)NC(C)CO)cc1C,0.3538461538461538,0.4448090094977169,5.463842557502104,4.98845028839144,5.481398041000391,5.308175989377944,0.12377614,5.4942064,5.2951827,5.5117006,5.499918,11.612895,11.190177,11.4285965,11.013206,4.698123,5.146284,5.56983,6.0560837,7.2402015,4.538598,7.630046,5.6285515,5.423707,4.072431,5.723209
CCOC(=O)c1cccc(OCc2ccc(Cl)s2)c1,0.3538461538461538,0.06381855417600009,5.594614395667002,5.084382542480846,5.300466215883516,5.103591073306547,0.12861255,4.858927,5.431824,5.133069,5.1855965,11.498267,11.489652,11.263071,11.64171,4.919387,5.0951796,4.574046,5.602092,7.4907103,4.969282,5.9100013,5.75322,5.803692,4.642079,4.6167936
CCOc1ccnc2c(OCC(=O)C(C)(C)C)[nH]c(C)c12,0.3538461538461538,0.11996538802775362,5.315135149515303,4.713395141161134,5.128221164555449,5.091931401346014,0.06821526,4.916073,5.6172338,4.8878064,5.4533415,11.845455,11.425404,11.1468525,11.477594,5.104877,5.2467856,5.1430354,6.735356,6.928047,5.013953,5.9887323,5.8595476,7.9417315,4.67078,4.2655015
Cc1ccc(NCCCN(C#N)CCO)c(C)c1,0.3529411764705882,0.283844324835179,5.123569766468809,4.776901718987297,4.801865613154592,4.601212255587954,0.063911274,6.0156627,5.6071205,6.1066494,5.222103,11.859018,11.539413,10.526393,11.679938,5.215289,6.1220794,5.7195997,7.2427006,7.0324583,4.699485,6.708709,5.8776183,6.1177235,5.1606264,4.5991216
Cc1cc(C(=O)C2CC2)ccc1NCC(C)C,0.3529411764705882,0.10257125786688169,5.012640145110679,4.339097580449487,4.8529940457409,4.548590937492313,0.026138343,5.3556957,5.869566,6.0105314,5.10431,11.083704,10.68284,10.662169,11.588442,5.1977315,5.246513,7.009347,5.8716707,8.179949,4.7592096,8.810931,6.0002413,5.906165,5.0776825,4.5482035
COC(=O)Cc1ccc(N)cc1,0.3518518518518518,0.057152204690803475,5.29917248784444,4.775358823136813,4.59507268888327,4.703956013240589,0.07544565,5.7089725,5.0229263,5.2820034,4.9912295,11.351933,10.333956,10.502596,11.013577,4.402386,5.161545,3.3017626,5.084227,6.670001,4.3317523,6.0379786,3.493424,4.2745337,4.5085506,4.446443
COc1cccc(-c2oc3cc(C(=O)NNC(=O)c4ccc(F)nc4)ncc3c2C)c1,0.3506493506493506,0.1133498018409934,5.985508651474498,5.698301006454175,5.938515299858522,5.894249414122738,0.37342,4.9567294,5.392073,5.279479,5.100768,11.86485,11.544399,11.832496,11.414161,4.7984886,5.108918,5.4327292,6.3598633,6.8435163,4.6093674,6.416527,6.4077444,8.494502,4.977435,4.7990465
CC(C)COc1ccc(C(=O)C(C)(C)C)cc1,0.3478260869565217,0.1434508966628527,5.210352298186825,4.508014036942234,4.462824451517173,4.779709583177284,0.057561062,5.0227747,5.5250034,4.966414,5.2378106,11.384729,11.451623,11.34387,11.627773,4.927387,5.3138294,5.2744737,5.9828906,9.1688175,4.8273144,7.494343,5.7070584,5.1807923,4.9409857,4.485223
COc1ccccc1-c1ccccc1C(=O)NCc1nc(C)sc1C,0.3478260869565217,0.09386398832754075,5.911257656108222,4.903438220924561,5.658308829638778,5.360223409948698,0.14780965,5.3768415,5.1349926,5.195583,5.4844794,11.333308,11.162459,10.608283,10.603029,4.6941004,5.0590973,5.549801,5.2806363,5.935485,4.6032295,6.109569,5.571294,7.976289,4.545428,4.2211733
CC(C)COc1ccc(C(F)(F)C(=O)C(F)F)cc1,0.3469387755102041,0.18372301255697898,5.246117431754692,4.298089624741327,4.455757999965829,4.739431599534959,0.049204297,4.9406385,5.2014565,5.4751763,5.1870728,11.276547,11.514036,11.417281,11.474326,5.1793466,4.779104,4.822176,6.0373607,6.3177886,4.7878256,7.1543617,5.3207607,5.9620695,5.285454,4.596837
COc1cnc(C)n(-c2cc(OCc3ccco3)nc(-c3cccc(C(=O)O)c3)c2)c1=O,0.345679012345679,0.0884558697162997,5.855785095257678,5.436913969429051,5.767065014151156,5.742464541047034,0.22656782,5.1646457,5.9855127,5.212856,5.4291983,11.641402,11.576828,11.540191,11.214271,4.6036253,5.387718,5.130084,6.9928055,7.241817,6.1612434,5.9644704,5.530226,6.231619,7.139078,5.1710057
COc1ccc(-c2cccc(C(=O)c3ccccc3)c2)cc1,0.3448275862068966,0.04681126425811603,5.73649071708433,5.058844783304494,5.592014425590608,5.284026439753271,0.14654037,5.6054688,6.216983,5.460262,5.380041,11.053366,11.066043,10.6322975,11.231944,4.9220104,5.5319724,5.210656,5.6407785,6.5850067,4.8063307,5.948733,5.2443333,5.4378915,4.554415,4.776227
COC(=O)Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)cc2)cc1,0.3442622950819672,0.048390579229049414,5.6750511515623145,5.006765707607678,5.599221019048858,5.44617210749454,0.13439964,4.8940716,5.623334,5.0887976,5.631795,11.414113,11.137632,10.366515,11.063248,4.990622,5.5309114,4.834428,5.6792026,6.7255626,5.497896,6.839181,5.0857267,6.160779,4.7967467,4.8219037
COc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,0.3442622950819672,0.060185320454774136,4.753358613006167,4.253897507473692,4.750799278029385,4.259933395992029,0.01093741,5.6249638,5.5727396,6.003862,5.623164,11.832041,10.810381,11.596494,11.454053,4.3926735,4.79484,4.898138,6.085051,6.600398,4.2911844,6.385556,5.8917365,5.52993,4.241168,4.7151837
COc1cccc(C(=O)c2nn[nH]n2)c1,0.3442622950819672,0.06625676593544108,5.480277771600048,4.687345095032057,5.092977323856075,4.991680758773596,0.071639135,4.804555,5.792325,4.899239,5.2246323,11.783973,10.589554,11.15879,11.700481,4.925062,5.7861114,4.783841,5.7688217,7.548849,4.6519284,5.5679727,5.317768,5.0682054,4.2487683,4.558096
COc1ccc(COc2cccc(CC(C)=O)c2)cc1,0.3442622950819672,0.06741924562968497,5.568991589265965,4.757324983322264,5.1030140536568895,5.032208270043572,0.09455265,5.398346,5.6633263,5.075143,4.9770093,11.792265,10.231384,10.526738,11.353027,4.825766,5.259412,4.6685505,5.460516,6.7431765,4.828523,5.697148,5.1986675,4.9599695,4.732507,4.482861
COc1ccc(-c2cccc(C(=O)C3CC3)c2)c(C)c1,0.34375,0.09581943513889385,6.011864455811225,6.156990531470164,5.546506579844464,5.453315747143365,0.47894284,5.409478,5.581675,5.624092,5.4601135,11.32573,11.340273,10.54391,11.67485,5.20892,5.7562857,5.910751,6.3039064,8.648495,4.4861355,6.9718165,5.335059,5.5749846,4.9995317,4.539612
COc1cccc(C(=O)CNc2ccsc2)c1,0.34375,0.09997706778954366,5.208033782690823,4.618240531739929,4.748570060265023,4.768538191876318,0.056704625,4.863678,5.2875953,5.025139,5.123114,11.4731455,11.136041,10.936295,11.574267,4.6016035,5.3265247,4.7225657,5.592795,7.910866,4.5420804,5.8814263,5.456314,5.4150004,4.412737,4.6037426
COc1ccc(C(=O)Nc2nnc(-c3ccccc3)o2)cc1,0.34375,0.047641709670245426,5.513261463260717,4.961045023507862,5.097839521399286,5.170172289717013,0.10458797,4.807126,5.9793053,5.017636,5.367863,11.841829,11.636746,11.604462,11.393946,4.6024847,5.43468,4.7228146,5.518614,6.664836,4.6902146,5.6441216,5.1754255,5.6319757,4.350794,4.5512834
CN(COc1cccc(C(N)=O)c1)C(=O)c1ccc(C(=O)O)cc1,0.34375,0.06347565790682548,4.9660102016275145,4.463805247587322,4.99879492646519,4.726731049484885,0.022130659,5.4442058,5.6770654,5.1194954,5.567066,11.569944,11.517378,11.305655,11.928707,4.8837967,4.9068666,4.7687426,5.1056066,6.604776,4.219738,6.305483,5.324619,6.4322305,4.4774494,4.5863924
COc1cccc(C(=O)NC(C)NC(=O)c2ccc(C)cn2)c1,0.3432835820895522,0.1383017292982511,5.791067448269588,5.293991369483782,5.325779200426101,5.0740757910331,0.21436183,4.9719667,6.709819,5.9366493,5.5572767,11.808454,11.465681,11.315404,11.735691,4.7118163,5.264443,4.8390303,6.030639,9.371204,4.737494,6.6677628,5.3113236,5.95671,4.559553,5.444612
COC(=O)Cc1ccc(-c2ccccc2NC(=O)Cc2ccc(Cl)cc2)c(C)c1,0.3428571428571428,0.08096522230019808,5.944097666600577,5.311567950521755,5.088212061993657,4.980159766335062,0.21410735,5.5680246,5.05688,5.1178026,4.976472,11.916742,11.450155,10.479366,11.417035,4.8716326,5.138303,4.7809134,6.001909,8.14413,4.5521874,6.515851,4.757242,5.745822,5.004802,4.9282207
COc1cccc(-c2ncnc(N(C)Cc3nc(C(C)=O)no3)c2C)c1,0.3421052631578947,0.10033222161778539,5.657101787859413,5.093799978374237,5.530133124789872,5.351971989490933,0.14636798,4.8031425,5.4422703,4.9802885,5.339945,11.564756,10.576515,11.352316,11.157509,5.259689,5.3986034,4.8261285,5.105359,7.0066857,5.414185,6.6982036,6.6855106,5.301791,5.195813,5.33938
Cc1cc(C(=O)C(C)N2CC2)ccc1NCC(C)C,0.3396226415094339,0.11490064433600918,4.947612517335519,4.21190229347038,4.72634750254511,4.417535183801238,0.021926189,5.1470046,5.6046915,6.0880194,4.987255,11.568463,10.710081,11.053359,11.771013,4.9133472,5.342498,6.6179085,5.063938,6.8850594,4.7218313,9.348953,5.3733006,5.4444447,4.929763,4.4109
COc1cccc(-c2ncc(N)nn2)c1,0.3389830508474576,0.06347126710914852,5.546786039573267,5.057428555403295,5.092220117350333,5.321558277153128,0.12867251,4.8376837,5.1042295,5.0314937,5.1257467,11.413279,10.976056,10.513119,11.449542,4.6628118,5.568686,4.7604613,5.499067,6.944535,4.5794086,5.6628137,4.2989006,5.654533,4.556481,4.111635
COc1cccc(C(=O)n2c3ccc2CC3)c1,0.3389830508474576,0.06276381478891863,5.427876699973741,4.865433049437137,4.811582378673915,5.060196807158326,0.097675174,5.6745706,6.1177998,5.179987,5.1509337,11.578589,10.793401,10.38628,11.696504,4.81699,5.758977,5.9798975,6.1731367,8.265604,4.7952724,6.273228,5.073205,5.3610263,4.5604143,4.7776055
CCOC(C)(COc1ccccc1C)C(O)c1cc(F)ccc1C,0.3387096774193548,0.18665040237666705,5.353967936819084,4.780316801037643,4.9557886588985,4.654858130730023,0.07901897,5.501999,5.544853,5.3987827,5.3104343,11.556708,11.657559,11.179582,11.749945,5.493531,5.160927,5.942239,6.276168,8.671198,4.7154117,6.9684544,5.6604667,6.753097,4.422295,4.3095584
COc1ccccc1C(C)NC(=O)Cc1ccccc1,0.3387096774193548,0.04944890683994013,5.147958510868834,4.6923431954057815,4.892560698283125,4.491398861956229,0.054021508,5.3695045,6.4679756,5.6396046,5.593404,11.670107,11.422747,10.506987,11.565373,4.5289297,5.4190903,4.305643,5.6394353,6.2393994,4.6090593,6.576101,5.557865,5.40604,4.1791344,4.321979
COc1cccc(Oc2ccc(CN)c(C(=O)O)c2)c1,0.3387096774193548,0.06706422925939085,6.096991221739581,5.439180544848501,5.81472090970762,5.802041473550819,0.30855906,5.4885964,5.6399946,5.815669,5.4476233,11.63808,11.359579,11.322776,11.841674,4.480712,6.1743383,4.7304716,7.5071673,7.549912,5.4536066,5.689758,5.8183074,5.412193,4.3625774,4.4781866
CCN(CCOC)C(=O)c1cccc(OC)c1,0.3387096774193548,0.1359018435358364,5.869170224064661,5.1172100911041625,5.1246509083643685,5.353252080005305,0.18387932,5.5550823,5.808859,5.177477,5.433751,11.399076,10.796506,11.144189,11.791824,4.8641706,5.1356006,5.246825,5.587923,6.003191,4.3052444,5.92736,4.092992,6.008725,4.4101863,4.410707
COc1ccc(COc2ccc(C)cc2)cc1-c1ccc(F)cc1,0.3384615384615385,0.09694037663647663,5.722820149665967,5.292834349995363,5.553427836181559,5.432468242957908,0.21239126,5.040002,5.244604,5.0406084,5.3229675,11.707848,11.229813,11.103758,11.359335,4.8425474,5.340027,4.970171,5.759616,8.927371,4.70171,6.704841,5.6667604,5.4329133,4.8935833,4.736495
COc1cccc(C(=O)NCc2cccnc2)c1,0.3384615384615385,0.09587149472807842,5.3423178971114895,4.245727336470562,4.642460063605394,4.9580133969100375,0.05436249,4.8159237,5.0589952,4.9125843,4.986212,11.59809,11.371875,11.219634,11.597413,4.361592,5.2318554,4.709925,6.2352266,7.187191,4.4934654,5.96298,4.979008,5.437459,4.000946,4.357671
COc1cccc(C(=O)NCc2ccc(C)cc2OC)c1,0.3384615384615385,0.08540840141734164,5.276986184430832,4.277845162066872,4.710175175065733,4.93083736562516,0.047650587,5.32222,5.663698,5.194516,5.091525,11.281996,10.849915,11.236967,11.390606,4.4436584,5.1655912,4.8851514,6.804498,8.939102,4.515813,5.782427,5.40925,7.2587028,4.3652945,4.4264045
COc1cccc(C(=O)OCc2ccccc2C(F)(F)F)c1,0.3384615384615385,0.05834451884492686,5.175072300674981,4.491121355775406,4.722859545725392,4.57766339287658,0.04735003,5.17505,5.8820124,5.595904,5.321988,11.387606,11.831306,10.880822,11.853905,4.861009,5.1887617,4.66648,5.530237,6.462655,4.471018,5.1896915,3.8157442,4.225289,4.9175153,4.370714
CCc1ccc(OCc2ccc(CCNC(C)=O)c(C)c2)cc1,0.3382352941176471,0.14686997078990066,5.544870840549797,5.305407493575999,5.324627549092304,5.380243135572598,0.20068108,5.7045813,5.8984823,5.3246984,5.018457,11.84294,11.551914,11.650489,11.382764,5.113196,5.443511,4.840272,5.981571,6.8839703,4.9243894,6.5511503,5.4280825,5.488582,4.816239,4.6185412
COC(=O)Cc1ccc(-c2ccc(OC)c(C(=O)NC(=O)Cc3ccc(-c4ccc(C)cc4)cc3)c2)cc1,0.3382352941176471,0.09356210999379508,6.3930348160692585,5.812291225454054,5.920524799873019,5.836822642842623,0.42547634,5.7066154,5.480649,5.2180195,5.011074,11.703665,11.16379,10.477719,11.245625,4.4283996,5.585292,5.2383265,6.3251476,7.602787,5.225294,6.294184,5.712139,6.608681,5.7302356,5.162132
COc1cccc(-c2coc(COc3cc(OC)ccc3F)n2)c1,0.3382352941176471,0.11499894585452643,5.35672738505561,4.850962784673791,5.075617535368908,5.168798266643963,0.0895216,5.3504725,5.2417345,5.0553985,5.4088836,11.413021,11.078722,10.74652,11.461744,4.5385933,5.332684,5.4086504,5.903682,8.65383,5.0577073,6.4608893,5.5350647,6.693779,4.6206737,4.299017
COc1ccccc1-c1cc(C(=O)NCC(C)=O)c(C)o1,0.3382352941176471,0.10995266449012897,5.413167112080754,5.017623606433911,5.188193302617954,5.332813401446436,0.122172385,5.6816235,5.606846,5.4958105,5.548541,11.433607,11.029389,10.703396,11.635764,4.7888355,4.840654,5.1563015,5.488261,5.9858837,4.782017,5.7371264,5.734843,6.3378496,4.2549443,4.414089
CCC(NC(=O)c1ccoc1)C(=O)c1cccc(OC)c1,0.3382352941176471,0.22271866349978955,5.9134653575846645,5.344320048556281,5.414977528597037,5.385298539296595,0.24008808,5.1249065,6.1546197,5.1402917,5.324527,11.654498,11.54078,11.670615,11.56938,4.503126,5.093094,4.8002787,6.183425,8.895498,4.7654996,6.268445,5.7656,6.185876,5.0602837,4.034049
CCc1cnc(OCc2ccc(CO)c(OC)c2)nc1OC,0.3382352941176471,0.2274847018909163,6.434663626043966,5.258400344618318,5.184131274226831,5.295402743522744,0.22804552,5.52098,5.1502066,5.0792847,5.2155085,11.680547,11.189827,11.209756,11.451551,4.6574783,5.1395836,4.7119694,6.1883836,6.7026305,5.3338118,5.915406,5.7569723,5.4019675,4.9827013,5.3141537
COc1cc(C(=O)Nc2ccc(-c3cc(C)ccn3)cc2)cc(-c2ccccc2)c1,0.3380281690140845,0.049085283085837254,5.798352363133677,5.147571202362448,5.774256854527144,5.500987984176,0.16096269,4.7939615,5.301233,4.9812846,5.6862087,11.744188,11.594585,11.111292,11.914289,4.89456,5.1496286,5.910987,5.6456847,6.6209455,5.1645427,6.996237,5.442854,4.8796725,4.700787,4.891449
