smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active,GAT_GCN_Davis,GATNet_Davis,GCNNet_Davis,GINConvNet_Davis,GAT_GCN_KIBA,GATNet_KIBA,GCNNet_KIBA,GINConvNet_KIBA,GATNet_BindingDB_pIC50,GATNet_BindingDB_pKd,GCNNet_BindingDB_pKd,GCNNet_BindingDB_pKi,GINConvNet_BindingDB_pKd,GINConvNet_BindingDB_pIC50,GINConvNet_BindingDB_pKi,GAT_GCN_BindingDB_pKd,GAT_GCN_BindingDB_pKi,GAT_GCN_BindingDB_pIC50,GCNNet_BindingDB_pIC50
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccncc2)cc1,0.4838709677419355,0.05324960860331722,5.472843165511841,4.782182774387589,4.811094034142064,4.65555066346039,0.07974213,4.8156796,5.0970163,4.8866944,5.007435,11.861346,10.753773,10.999049,11.346024,4.49621,5.3763275,3.821336,6.7025037,7.0447297,4.4569693,6.0404124,4.813532,5.0265913,4.5648546,4.47183
COC(=O)Cc1cccc(OCc2cnc(-c3ccccc3OC)s2)c1,0.4776119402985074,0.07374239514080856,6.342121231687403,5.727785851267587,6.032166931966119,6.00078023833911,0.40359488,4.8067923,5.5819054,5.0196056,5.197912,11.657522,10.284639,10.539077,11.595058,4.7614245,5.42531,4.951357,7.414867,8.178843,5.2123184,6.129184,5.4177585,6.0086203,4.7620983,4.698891
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccnc(C)c2)cc1,0.4769230769230769,0.059864761359587126,5.479160403175002,5.059682756365356,4.810493026628746,4.834899111852553,0.13469091,4.803587,5.359045,5.051464,5.0016823,11.900898,10.056606,10.458209,11.394148,4.413566,5.2346044,4.4522057,6.363188,8.431231,4.7771406,5.8288536,4.990079,5.6517315,4.696438,4.363155
COC(=O)Cc1ccc(OCc2ccc(OCc3ccccc3C)nc2)cc1,0.46875,0.06741268960622664,5.634411297145778,4.928627965625773,5.323861162770737,5.1326911358393685,0.10039973,4.793535,5.891012,5.007371,5.0071993,11.37182,10.436833,10.459832,11.303286,4.6077538,5.2598605,4.422945,5.75939,8.088474,4.675544,5.6513615,5.014539,7.3548975,4.5153203,4.6075096
COC(=O)Cc1ccc(OCc2cn(-c3ccccc3OC)nc2C#N)cc1,0.463768115942029,0.06397377827645748,5.783503284985659,5.5695581843337845,5.887668848485524,5.665916170138531,0.28066278,5.823699,5.9586434,5.4183464,5.0864716,10.84707,6.278605,10.147371,10.179754,4.7208986,5.6942897,4.59384,6.4638176,6.4105277,5.3260765,5.4444056,3.731455,6.8460174,5.96673,4.6850977
COC(=O)Cc1ccc(OCc2ccccc2OCc2cccnc2)cc1,0.4615384615384615,0.0553981079797478,5.697855545636334,4.761355556616837,5.163136900656455,4.928529797706454,0.09362154,4.815318,5.1365232,4.889906,4.9962473,11.788914,10.704428,10.456494,11.392441,4.4579043,5.3828487,3.7932425,6.604108,7.1972647,4.4875116,5.9302187,4.776124,5.0850115,4.33193,4.3742237
COC(=O)Cc1ccc(OCc2ccc(OCc3ccccc3)nc2)cc1,0.4590163934426229,0.03936332148585416,5.588867952005529,4.797749691712486,5.373533551623862,4.934594673301944,0.08200653,4.8074207,5.7721224,5.0560346,5.152176,11.607281,10.81691,10.5709915,11.45397,4.34009,5.4191694,2.960318,5.52632,7.118089,4.7326474,5.613758,4.636956,7.297396,4.775138,4.620837
COC(=O)c1cccc(OCc2nc(C)c(Cc3ccccc3OC)o2)c1,0.4558823529411764,0.06688420922558483,5.356369041830731,4.862355914787825,5.098146049671085,5.034241677023402,0.07729252,4.967164,5.8202987,5.1284585,5.299262,11.168425,10.529298,10.446724,11.71514,4.812692,5.238106,4.790978,6.3800187,6.578004,4.9194164,6.42385,5.2044926,7.159175,4.6539054,4.5515037
COC(=O)Cc1ccccc1OCc1ccc(OCc2ccccn2)cc1,0.453125,0.04613475978756952,5.628606214584417,4.809294739583029,5.238123691535112,4.756222799383903,0.090844676,4.8126154,5.491288,4.90372,4.991392,11.57535,10.65394,10.305926,11.519874,4.372052,5.4062457,3.6605315,6.7066646,7.1031303,4.623616,5.8793254,4.913947,5.5777135,4.377121,4.3539963
COC(=O)Cc1ccc(OCc2cccc(OCc3ccccn3)c2)cc1,0.453125,0.049530035100831475,5.866627175618255,5.496699087230364,5.8716550485583365,5.49431227544152,0.29142216,4.8123674,5.502423,4.8924284,4.9953704,11.714981,10.661007,10.594629,11.423042,4.3898416,5.41241,3.9457698,6.2782674,6.9151034,4.9252715,5.9895654,4.9070063,6.4853764,4.6699495,4.6041126
COC(=O)Cc1ccc(OCc2ccc(OCc3csc(C)n3)cc2)cc1,0.4516129032258064,0.06359000860376289,5.464808696096775,4.95446234936938,5.321763751282828,5.130300605525497,0.08775327,5.056773,5.1146846,4.958391,5.0211725,11.661362,10.069613,10.728282,11.323697,4.809899,5.3657494,3.2472491,5.2260923,6.685089,4.5331883,5.352858,5.4968467,7.7394376,4.410837,4.4578605
COC(=O)Cc1ccc(OCc2ccccc2OCc2cnn(C)c2)cc1,0.4477611940298507,0.06439808478798563,6.045820029652676,5.216754427105657,5.376561063973521,5.284137045880427,0.20032883,4.8102064,5.8333464,5.014943,5.013301,11.690958,10.124864,10.758782,11.649985,4.447358,5.2615113,3.9550803,6.707434,8.383774,4.531746,5.6341677,4.502314,6.24845,4.867828,4.4923363
COC(=O)Cc1ccccc1OCc1nc(-c2ccccc2OC)no1,0.4461538461538462,0.05794860973843479,5.162372635714911,4.601763130998961,4.563742850689267,4.58679216958997,0.054323416,4.8205595,5.667347,5.041362,5.3286514,11.432949,10.841776,10.484055,10.7315035,4.765336,5.491038,4.05651,6.5236273,6.6854916,4.6650615,6.507679,5.1501846,5.4220357,4.4207907,4.571872
COCc1cccc(OCc2nc(C)c(-c3cccc(OC)c3)o2)c1,0.4444444444444444,0.09272873001484265,5.563084308124687,5.04646243756126,5.686388633154292,5.681056450021436,0.1780713,4.9982595,5.4546604,5.1229024,5.1373787,11.800684,10.683895,10.417622,11.758289,4.76919,5.2188787,4.991987,6.642785,6.4771256,4.9645658,6.9005117,5.4730825,5.9851027,5.371663,4.0448794
COC(=O)Cc1cccc(OCc2ccc(OC)c(-c3nc(C)cs3)c2)c1,0.4428571428571428,0.08128557371600038,6.259461438645244,5.861367653064383,6.107356429343516,5.9992338188492615,0.45930776,4.934719,5.73349,4.9958706,5.0411325,11.585545,8.724728,10.398217,11.229609,4.597502,5.2460775,4.7939005,5.9436703,8.30773,5.032292,6.094663,5.4428096,6.2607975,6.7572136,4.8178453
COC(=O)Cc1cccc(OCc2ccc(OC)c(-c3ccccn3)c2)c1,0.4411764705882353,0.08283825164519604,5.937343618067984,5.478817776842332,5.1548186432058944,5.354670123015145,0.28008848,4.812803,5.220717,4.9024277,5.2853217,11.688332,10.2854595,10.317035,11.357631,4.3198185,5.446266,4.8761663,5.846753,7.584071,4.891204,6.6290636,5.0518694,6.268666,5.08122,4.7035522
COC(=O)Cc1cccc(OCc2ccc(OCc3ccccc3)cc2)c1,0.4406779661016949,0.03829196180590343,5.44639209613694,4.520403673294356,5.261256189847488,4.864442683272242,0.06090932,4.800621,5.7276535,5.0887756,5.1416655,11.710386,10.875675,10.437011,11.388774,4.393038,5.299857,3.2873495,5.2035246,6.9026155,4.5879354,5.6654468,3.687889,6.9403934,4.544141,4.483942
COC(=O)C1CC1c1ccc(OCc2nnc(-c3ccccc3OC)o2)cc1,0.4366197183098591,0.07142213675167113,5.402215583509051,4.824067277110704,5.3034981739199045,5.035341432093047,0.07428193,4.8387814,6.037447,4.9723477,5.631903,11.420036,11.126901,10.900098,10.797281,4.4357686,5.61726,4.975992,6.0374475,7.0092607,4.6588235,7.2702947,5.495039,7.153075,4.9247737,5.365648
COc1cccc(C(=O)c2ccc(COc3cccc(C(C)=O)c3)nc2)c1,0.4354838709677419,0.09419921905078714,5.548435246869106,4.899073291881381,5.166750695915491,5.146550116532573,0.10433114,5.360223,5.9177475,5.0954304,5.123496,11.891487,10.817884,11.1004925,11.261753,4.8217554,5.4722533,5.415178,5.9810863,7.8150444,4.5889335,5.8081913,5.4053683,6.6672635,5.6141315,4.436116
COC(=O)Cc1cccc(OCc2ccc(OCc3ccc(C)o3)cc2)c1OC,0.4347826086956521,0.06524597467370122,5.309905938596955,4.722544341530596,5.098663419748116,4.983596095784481,0.068386495,4.9319267,5.52743,4.993541,5.02556,11.646673,10.305595,10.440655,11.246511,4.6629057,5.2845707,4.360698,5.881245,6.526562,4.4787083,6.0346866,5.3328056,7.386142,4.6879716,4.437449
COC(=O)c1cccc(OCc2nc(C)c(-c3ccccc3OC)o2)c1,0.4347826086956521,0.055250300695496496,5.586833770243969,5.036534387086438,5.72545238629909,5.536686168696499,0.12348006,5.0233283,5.826043,5.209527,5.3613143,11.465025,10.546079,10.464101,11.386079,4.804627,5.196645,5.111477,5.612224,6.045594,4.571184,6.054632,5.451263,6.429576,4.4881673,4.604349
COC(=O)Cc1cccc(OCc2ccc(OCc3ccccn3)cc2)c1,0.4307692307692308,0.04667345879499531,5.621876337851346,4.776639116019419,5.414762929923673,4.827851437871313,0.10276728,4.8127317,5.5019464,4.895794,4.994461,11.631858,10.630655,10.670189,11.376818,4.3873405,5.411684,4.196905,6.480707,6.890895,4.831844,6.05682,4.909775,5.588293,4.589324,4.479807
COC(=O)CCCc1ccc(OCc2coc(-c3cccc(OC)c3)n2)cc1,0.4285714285714285,0.06840137353048761,5.514542097718757,5.089947256132052,5.292955727235147,5.325895194121427,0.12901175,4.813298,5.906056,4.9619694,5.112703,11.490376,10.771824,10.823786,11.2679405,4.721317,5.9620886,4.8085256,5.4506745,7.185749,4.9193716,6.597596,5.3168316,6.318129,4.553937,4.365324
COCc1cccc(OCc2nc(C)c(Cc3cccc(OC)c3)o2)c1,0.4285714285714285,0.11267954338456669,5.411400611440895,4.834921893062282,5.170389764033783,5.370825448539129,0.09019161,4.903302,5.4452357,5.0924144,5.1275,11.763962,11.023011,10.30864,11.502745,4.5744324,5.1686573,4.7757187,6.345686,6.3962717,4.8169293,6.783637,5.3626122,7.0702357,4.9733014,4.0638576
COC(=O)Cc1ccc(OCc2csc(-c3cccc(OC)c3)n2)cc1,0.4264705882352941,0.056049703335640334,5.605847580195212,5.05992507683521,5.224843376659421,5.27442941098548,0.115031146,4.826662,5.388178,5.020292,4.987458,11.479112,9.420531,10.55869,11.346013,4.7591143,5.4190135,4.8001065,5.8471265,8.306961,4.6278524,6.208709,5.490691,6.0887733,4.5359945,4.451331
COc1cccc(C(=O)c2cccc(OCc3ccc(OC)nc3)c2)c1,0.4262295081967213,0.09647664549092942,5.564911905677641,4.835141835291324,5.047609003083772,5.098496486079906,0.10495632,5.4891176,5.9904966,5.0840306,5.234097,11.656155,10.3982315,11.155507,11.348602,4.7531886,5.3768625,5.82376,5.9281287,8.723207,4.7026763,5.891053,5.4224668,5.397568,5.0697303,4.4664397
COc1ccc(-c2nnc(SCc3cccc(C(=O)O)c3)o2)cc1,0.4242424242424242,0.060752069472144773,5.846002790430485,5.222570415340568,5.379906330108142,5.535096845803787,0.16124977,4.832299,5.9826345,4.974615,5.370191,11.659934,11.299573,11.576656,11.575975,4.635928,5.510227,4.7506175,4.9682975,7.425928,4.788782,6.5233665,5.210318,5.6645617,3.6915386,4.543748
COC(=O)c1ccc(OCc2csc(-c3ccccc3OC)n2)cc1,0.4242424242424242,0.03810785104917496,5.625583731255684,5.091671681230397,5.344895465518408,5.316458714027838,0.13319072,4.845173,5.918126,5.048254,5.266287,11.451554,10.828378,10.479828,11.12195,4.909894,5.406722,4.768324,5.4823356,6.5029063,4.9439216,6.268575,5.5655613,6.152575,4.6830187,4.4805355
COC(=O)c1cccc(OCc2nc(-c3cccc(C)c3)no2)c1,0.4242424242424242,0.06441151845662695,5.34250970255187,4.872289817486896,5.0480820443045005,5.243536250764887,0.08025584,4.7911067,5.9106483,4.960947,5.005159,11.19182,10.608831,11.361066,11.025905,4.999709,5.2784543,4.7028003,5.3167357,7.1023016,4.941649,6.4245853,5.1593795,5.907668,4.7262664,4.6285534
COC(=O)c1ccc(OCc2csc(-c3cccc(OC)c3)n2)cc1,0.4242424242424242,0.05026856153170507,5.59779403273017,5.063984050574955,5.197019100666403,5.430344191808925,0.13734142,4.931448,5.9204464,5.027713,5.023509,11.447066,10.935674,10.647498,11.431049,4.9509816,5.382515,4.7900915,5.901636,7.442505,4.722489,6.175437,5.62988,5.9507866,4.588466,4.5512466
COc1cccc(-c2nc(CS(=O)Cc3cccc(C(=O)O)c3)cs2)c1,0.4202898550724637,0.07163052359967732,6.300712293459262,5.965221200122966,6.191467815594209,6.116000046053478,0.5104321,5.047614,5.882676,5.196599,5.3085747,11.861828,11.2166605,11.223924,11.785413,4.5651045,5.459025,4.938134,5.5546517,6.4796357,4.9862804,5.6917963,5.309312,6.810053,4.4298706,4.664612
COC(=O)Cc1cccc(OCc2ccc(OC)c(OC)c2)c1,0.4193548387096774,0.0646372787419979,5.547306841638611,4.5151153063893,4.846426000302851,4.63645674228915,0.06698207,5.1166935,5.5730457,5.01052,5.351182,11.648865,10.349432,10.412506,11.293475,4.479639,5.433634,4.4440823,5.318922,7.571725,4.4080977,5.874457,4.7520633,5.6431646,4.3662767,4.214534
COC(=O)Cc1ccc(OCc2ccc(OCc3nccn3C)cc2)cc1,0.4126984126984127,0.08106317659316395,5.61710470687447,4.945334764953046,5.337224495932478,5.121231021659836,0.10787405,4.814546,5.0888104,4.890033,5.0142055,11.562488,10.712938,11.074001,11.477049,4.5926886,5.38124,4.0995655,5.6511106,6.6026964,4.729587,5.6833463,4.696854,5.6540556,4.7728615,4.5781612
COC(=O)Cc1cccc(OCc2ccccc2-c2ccc(C(=O)OC)o2)c1,0.4117647058823529,0.07050937449731305,5.627588360371284,5.162221025457065,5.732365777504033,5.659856273522204,0.17885241,5.513835,6.031254,5.1330543,5.424882,11.623378,10.177142,10.370631,10.777124,4.6820946,5.3911386,5.042053,7.116035,6.4834013,4.722074,6.0050797,5.4011593,5.83493,4.6231976,4.445811
COC(=O)c1cccc(OCc2nc(Cc3cccc(OC)c3)no2)c1,0.4117647058823529,0.0658268631871652,5.408601722565668,4.939256621618939,5.166451617323765,5.225606830307129,0.09368501,4.8045053,5.851846,4.999875,5.053618,11.529042,10.337535,11.190053,11.48021,4.7178526,5.424055,4.9036045,6.9399548,7.572013,4.9565296,6.4588118,5.2015934,6.0969453,4.4403315,4.5154657
COC(=O)Cc1cccc(OCc2ccc(OCc3ccc(C)c(C)c3)cc2)c1OC,0.4117647058823529,0.09034255292541454,5.647079007249118,4.713663126560561,5.132006410894029,4.871542175057348,0.08452331,4.9054813,5.6697016,4.999523,4.9875526,11.571011,10.287875,10.547219,11.163398,4.7692857,5.222695,4.7416115,6.021371,7.0061884,4.441433,5.844441,5.3396096,6.5219116,4.4806414,4.632639
Cc1cc(C(C)(C)C)ccc1OCC(O)COc1ccc(N(C)C(=O)C(C)(C)C)cc1,0.4098360655737705,0.13565864631944868,5.42181445797569,4.56830433332041,4.980442261015547,5.025458144928722,0.072413675,4.915371,5.8157544,4.978557,5.4092107,11.708996,10.87683,11.728786,11.391131,6.255584,5.1895204,5.970628,6.8843203,8.786613,5.4480834,7.0881057,5.119503,7.9915476,4.950052,5.0270905
COC(=O)Cc1cccc(OCc2cccc(-c3cccc(OC)c3)c2)c1,0.4098360655737705,0.08254283793255952,5.727437136445682,5.42657956969138,5.355360709925751,5.490031270889108,0.24976403,5.0265245,5.5599484,5.0085936,4.9770584,11.523505,10.979344,10.675656,11.434779,4.53439,5.5225925,4.7126904,5.5954394,7.942367,4.789741,5.896045,4.783582,6.2252665,4.4570894,4.396502
Cc1cc(C(C)(C)C)ccc1OCC(O)CNC(=O)C(C)(C)C(=O)OC(C)(C)C,0.4098360655737705,0.2629165475144247,5.291088672613185,4.598446695768699,5.145101542201954,5.082617526811693,0.07004713,4.999119,5.755287,5.712652,5.440718,11.659016,10.744357,10.592309,11.663937,5.655634,5.693196,5.5759344,7.983523,7.7827487,5.525399,7.3353763,5.179022,8.16467,5.452637,4.8658757
COc1ccccc1-c1nc(COc2ccc(CCO)cc2)cs1,0.4090909090909091,0.0783383666601656,5.710770894867347,5.216126019461193,5.438241351167519,5.451259611777051,0.17737108,5.533928,5.835142,5.317154,5.216567,11.422355,11.294727,10.427048,11.281775,4.5352883,5.4360332,4.7635155,5.364472,7.3454666,5.239173,6.6519794,5.498274,5.724528,5.1850986,4.91015
COc1ccccc1-c1nc(COc2ccc(C(=O)O)cc2)cs1,0.4090909090909091,0.0337518576610641,5.239203219861976,4.748872011128593,5.018947449372871,4.892785613141278,0.06760047,4.845138,5.8399324,5.1011705,5.458495,11.7356,11.245864,11.313417,11.490441,4.518772,5.523523,4.9381967,5.2007957,6.908295,5.214193,6.111807,5.71651,5.400877,4.6396413,4.9472437
COCc1cccc(OCc2nc(C)c(-c3cccc(OC)c3)s2)c1,0.40625,0.11704112474577212,5.712828335209631,5.004441119286175,5.3619641750712566,5.341266074519912,0.12724483,5.186754,5.85834,5.098357,5.201703,11.838081,10.973435,10.736054,11.688174,4.793214,5.1635447,5.0723906,6.8930655,8.486806,5.177588,7.023399,5.8871894,7.5442414,4.8692627,4.675388
COCc1cccc(OCc2nc(-c3cccc(OC)c3)no2)c1,0.40625,0.09428129325352648,5.448959461187042,5.061192599546009,5.474493731779374,5.567870001153001,0.12828903,4.8327017,5.585161,4.9635644,5.011351,11.707618,11.358342,11.222132,11.520793,4.724871,5.515298,4.7148075,5.5467033,7.2474976,4.8460813,6.8043704,4.975068,5.7699704,4.705209,4.258797
COC(=O)c1cccc(OCc2nc(Cc3cccc(OC)c3)c(C)s2)c1,0.4057971014492754,0.0818993626292535,5.911742636683886,5.268934346054722,5.286498301575051,5.395751998071168,0.19922675,4.947711,5.974946,5.021446,5.1984887,11.545383,10.501337,10.617692,11.558294,4.772171,5.2634096,4.9041715,6.81581,7.3311243,5.187278,6.3786106,5.3979554,6.173251,4.739114,4.704708
COc1cccc(-c2nc(COc3ccc(CCC(=O)O)cc3)cs2)c1,0.4057971014492754,0.04119241229970163,6.0425769695072615,5.770732412975041,5.747704494948365,5.7934046386065,0.3737386,4.8515487,5.4082317,5.0218477,5.238497,11.407076,8.512388,11.233279,11.362572,4.424839,5.490462,4.7602735,6.614455,7.2037096,4.83141,6.1553216,5.053192,5.505403,5.499191,4.6992865
Cc1cc(C(C)(C)C)ccc1OCC(O)COc1ccc(NC(=O)OC(C)(C)C)cc1,0.4032258064516129,0.12259668655458626,5.378814716271616,4.797424129348376,5.215265221361611,5.206224786907118,0.08711653,4.8924694,5.301918,4.956422,5.378091,11.7620945,10.762441,11.372217,11.391077,5.1114893,5.5637083,6.3708334,7.7621355,7.751912,4.889466,7.031823,5.3235044,8.014181,4.777683,4.545486
Cc1cc(C(C)(C)C)ccc1OCC(O)CN(C)C(c1ccc(C(C)(C)C)cc1)C1CC1,0.4032258064516129,0.23608701280442213,5.679333069307999,5.139055398209443,5.716111548018087,5.494271673575356,0.16092464,5.738074,5.6076813,5.307252,5.493005,11.613987,10.499556,11.013703,11.474363,5.8659415,6.00369,6.909196,7.4857492,7.572296,5.239229,7.443945,5.2986736,6.6374383,5.022988,7.115038
COc1cccc(C(=O)COc2ccccc2OCc2csc(C)n2)c1,0.4029850746268656,0.05789386006266455,5.696890450375636,5.040493094809427,5.316171630950003,5.331369275504802,0.12852788,5.0185757,5.8254614,4.983096,5.399268,11.458731,10.020713,10.799044,11.664462,4.6585073,5.2589965,4.558091,5.593372,6.892151,4.545307,5.630185,5.5670805,5.3152194,4.609995,4.626293
COc1ccccc1-c1nc(COc2ccc(C(N)=O)cc2)cs1,0.4029850746268656,0.048500554974118,5.883688049900959,5.379785776137933,5.706795262975514,5.769964907924612,0.24211605,4.8127522,5.095116,5.1784744,5.0934205,11.386789,11.320667,10.485205,11.318545,4.8428,5.534837,4.772952,5.364935,7.835057,5.249403,6.277877,5.6977143,7.381895,5.0300927,4.619445
COC(=O)Cc1cccc(OCc2ccccc2-c2nc(C)c(C(C)=O)s2)c1,0.4027777777777778,0.09421654409884163,6.29922202192431,6.224958013860507,5.910302411469159,5.855532888709413,0.564394,5.275977,5.893216,5.179063,5.1620655,11.703152,8.952772,10.416868,11.120965,4.9705615,5.4070187,5.3164663,6.354098,8.672837,4.833935,5.560939,5.514749,6.041307,4.8836737,4.63394
Cc1cc(C(C)(C)C)ccc1OCC(O)CNC(=O)c1cccc(C(=O)OC(C)(C)C)c1,0.4,0.21972079729253766,5.62423004943934,5.015386826452379,5.998990247915937,6.227544953330946,0.20383126,5.002016,5.69755,5.602293,5.5153084,11.616917,10.808744,10.571606,11.109682,5.039835,5.891386,6.1266255,8.084197,8.158802,5.637218,7.7058506,5.306924,8.1902485,5.222909,5.679435
COC(=O)c1cccc(OCc2ccc(OCc3cccc(C)n3)cc2)c1,0.4,0.0482002730726481,5.9061326403781935,5.100705561801005,5.284613439373937,5.098832010334356,0.16020048,5.3482146,5.807393,4.9760513,5.0082154,11.71841,10.129915,10.817808,11.382708,4.8199368,5.1394424,4.74538,5.5972633,7.2208724,4.872762,6.0840726,5.3855233,5.4377356,4.5393996,4.7028418
COC(=O)Cc1cccc(OCc2coc(-c3ccc(OC)cc3)n2)c1,0.4,0.07687604669384457,5.476885481852043,4.98343579443702,5.0314755147548205,5.179640515144454,0.10447502,4.80658,5.534093,5.018154,4.9807634,11.491323,10.613958,10.578261,11.040148,4.441126,5.419109,4.7544975,5.730011,7.5066695,5.1157546,6.2268343,5.0642896,5.5607014,4.587873,4.392255
COCCCOc1cccc(C(=O)C=Cc2cccc(-c3nnc(COC)o3)c2)c1,0.3972602739726027,0.11401755868473791,5.824015337230319,4.967014255968613,5.78395646114106,5.36744250018453,0.16049264,4.848164,5.654087,4.8886013,5.3001842,11.706317,11.639752,11.195828,11.170021,4.6997795,5.503083,4.9435267,5.98065,8.0140085,4.639382,7.1581044,5.06019,5.6786427,4.9073486,4.6215696
COC(=O)c1cccc(Cc2nc(-c3cccc(OC)c3)no2)c1C,0.3970588235294117,0.06853069736423986,5.282185490625899,4.842378808728054,5.06143160632707,5.320723538710688,0.09900686,4.8996153,5.8183575,5.04391,5.136793,11.427228,10.546076,11.071934,11.02038,5.014777,5.4463725,4.923447,7.302409,7.140295,4.9301867,6.785117,5.4767203,5.897357,4.6490765,4.485764
COc1cccc(-c2nnc(SCc3ccc(C(=O)O)cc3)n2C)c1,0.3970588235294117,0.077740072097915,5.866839596733546,5.34117617871979,5.386473426607353,5.505554066667764,0.21578078,4.828867,5.9580975,5.0712566,5.278617,11.549305,11.362721,11.566722,11.525353,4.7657337,5.358853,4.803484,5.775083,6.0342593,4.915205,5.3705087,4.9650354,6.289265,4.1682453,4.7767763
COC(=O)Cc1cccc(OCc2ccc(OCc3ccc(C)c(C)c3)c(OC)c2)c1,0.3970588235294117,0.08829552707762983,6.535564986155889,5.620610295565663,5.370015959723437,5.35845033336185,0.36859345,4.872806,5.669627,5.0121956,5.2187643,11.754328,10.292009,10.506935,11.251351,4.7526855,5.236533,4.75782,6.6192374,8.759823,4.728546,6.0681076,5.0416107,6.203924,4.5645933,4.5219126
