smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active,GAT_GCN_Davis,GATNet_Davis,GCNNet_Davis,GINConvNet_Davis,GAT_GCN_KIBA,GATNet_KIBA,GCNNet_KIBA,GINConvNet_KIBA,GATNet_BindingDB_pIC50,GATNet_BindingDB_pKd,GCNNet_BindingDB_pKd,GCNNet_BindingDB_pKi,GINConvNet_BindingDB_pKd,GINConvNet_BindingDB_pIC50,GINConvNet_BindingDB_pKi,GAT_GCN_BindingDB_pKd,GAT_GCN_BindingDB_pKi,GAT_GCN_BindingDB_pIC50,GCNNet_BindingDB_pIC50
CC(CCCC(C)(C)O)C1CCCC2C(=CC=C3CC(O)C4=CCCOC4C3)CCCC21C,0.9264705882352942,0.9436629318071853,8.307140834913465,8.217678975381554,8.585175612018245,8.326243197886923,0.80213666,6.0411406,5.3060875,5.1403947,5.1641326,10.714541,10.415907,10.44372,10.590509,7.5620794,9.128082,8.258347,6.4101415,10.010078,7.049251,8.039999,7.0768576,7.819605,5.5866857,5.04317
C=C1C(O)CC(=CC=C2CCCC3(C)C(CCCCC(C)(C)O)CCCCC23)CC1O,0.925925925925926,0.9343751709545106,8.324487515804424,8.17862960866496,8.664385465824346,8.39953489526682,0.7861983,6.0806184,5.337736,5.0480504,5.113455,11.163461,10.476856,10.504507,11.077746,7.682111,9.582727,8.153342,8.242414,7.924754,7.319994,8.590961,5.9878473,8.0179825,6.1391244,6.1321936
CC(CCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C4=CCCOC4C3)CCCC21C,0.9253731343283582,0.951333366682094,8.359286774680772,8.339006211646103,8.683835820886063,8.509410201440916,0.7923091,6.065882,5.4200716,5.165206,5.1502542,10.76227,10.437254,10.451571,10.674394,7.340705,9.28088,8.462186,6.474227,8.886522,6.899151,7.898784,7.8915086,7.5376673,5.7604384,6.4693995
CCCc1cc(C(O)(CC)CO)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CC,0.9245283018867924,0.9394852186397967,7.213155391412412,6.890222447164474,7.0110770334647885,6.889932151660809,0.8467085,6.100162,5.1668963,5.717256,5.0483227,11.731538,11.308906,11.303115,11.38847,5.771124,5.253806,4.921415,8.345054,7.309339,5.999943,5.871708,6.4874306,6.532232,7.194308,7.0333223
CCCC1C(O)CC(C=CC2=CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)=C(C)C1O,0.9230769230769232,0.7979977059928229,8.201481515703199,8.00060309910816,8.509716638504793,8.273730668137963,0.78219193,6.319866,5.3837814,5.3470283,5.094529,11.370279,10.360814,10.541135,10.568694,8.104794,8.552542,8.530226,7.079899,9.020413,5.670126,8.687708,8.938236,8.795069,7.720992,6.5043626
CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CCC,0.9215686274509804,0.9519384165834779,6.953071312865865,6.666808786327659,6.5656092215748565,6.601716032570644,0.7988479,6.105673,5.1457543,5.488865,5.062415,11.730033,11.30808,11.271924,11.3832855,5.725156,5.29722,5.3301315,8.425243,7.2410774,6.633533,6.4617662,6.3201303,6.8357434,7.077381,6.633424
CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CO,0.9215686274509804,0.9523174380158845,7.030016030171832,6.742267291486336,6.923793122009616,6.799600846144821,0.81159735,6.095129,5.145829,5.487414,5.0733633,11.725756,11.30808,11.269004,11.340382,5.7251563,5.297266,5.417027,8.455231,7.1137156,6.1600685,6.058361,6.4368997,6.6719255,6.9087367,6.6657066
CCNc1ccc(C(CC)(CC)c2ccc(NCCC(C)(C)O)c(C)c2)cc1C,0.9142857142857144,0.7806209904915578,5.955922345393394,5.468977765340486,5.844361507160099,5.811821660202006,0.2626067,6.0564814,5.995129,5.8736763,5.115139,11.947416,11.690878,11.2283325,11.500455,5.4001074,5.2521095,5.2134037,6.7919917,8.713099,5.1885695,7.9299717,6.3150215,6.6905384,5.5308337,4.730887
CCC(O)(O)CCNc1ccc(C(CC)(CC)c2ccc(NCCC(C)(C)O)c(C)c2)cc1C,0.9142857142857144,0.7585931219256772,5.79207140929609,5.256598355256363,5.606997795907998,5.519212218722889,0.21702725,6.1500716,5.7401686,5.9129715,5.241514,11.956483,11.556496,11.58609,11.510453,5.4230185,5.265963,5.4349585,5.886855,8.944268,5.572776,8.162001,5.7639585,6.6149974,4.6107783,4.64968
CCCNc1ccc(C(CC)(CC)c2ccc(NCCC(C)(C)O)c(C)c2)cc1C,0.9142857142857144,0.7688209344057538,5.893249640644949,5.398266670481332,5.782898843344927,5.713710363287802,0.23855558,6.1400943,5.913094,5.5698853,5.1211605,11.946646,11.595911,11.206331,11.301086,5.5944905,5.0314264,5.0156627,6.0650263,8.647965,5.223315,7.9818726,5.829687,6.190836,5.5574636,4.6783237
CCC(CC)(c1ccc(C)c(C)c1)c1ccc(NCCC(C)(C)O)c(C)c1,0.9142857142857144,0.7670886741592268,6.2386752521906335,5.153935080826298,5.76167263006953,5.872324025630201,0.25521535,6.061615,5.9367514,5.5890236,5.101081,11.9461155,11.578423,11.53335,11.614577,5.352148,5.026256,4.8849015,6.0166254,8.066363,4.7393537,8.071859,5.8115797,6.467256,4.8202367,4.9514318
CCC(CC)(c1ccc(NCCC(C)(C)C)c(C)c1)c1ccc(NCCC(C)(C)O)c(C)c1,0.9142857142857144,0.7717879764598324,6.134688324689122,5.180042740396155,5.772140819977012,5.84338979490266,0.2500605,6.090201,5.916463,5.47785,5.1087527,11.947217,11.592931,11.505946,11.499332,5.9641914,4.987302,5.058013,7.0074453,9.122028,5.6961155,8.123408,5.774831,7.097061,6.2005687,4.743452
CCC(CC)(c1ccc(NCCC(C)(C)O)c(C)c1)c1ccc(NCCC(C)(O)O)c(C)c1,0.9142857142857144,0.8005710811876752,6.369760669164031,5.269131530218395,5.754205742024227,5.777177912294676,0.28957132,6.121374,5.83247,5.709117,5.1802425,11.9569025,11.562843,11.591701,11.573811,5.383044,5.102702,5.060984,5.7819214,8.797628,5.223791,8.037393,5.665374,6.684825,4.518205,4.682122
CC(CCCC(C)(O)O)C1CCC2C(=CC=C3CC(O)C4=CCCOC4C3)CCCC21C,0.9117647058823528,0.9581473858612555,8.33796447745573,8.245379899625888,8.404160200138591,8.287559109450653,0.81033754,6.081665,5.3852835,5.5175037,5.1629868,10.7673,10.477073,10.482945,10.636957,7.442876,9.402783,7.938674,6.757749,8.573981,6.400177,8.144564,7.1905866,7.339468,4.922189,6.218156
CCC(=CC=CC(O)(C(F)(F)F)C(F)(F)S)c1cccc(OCc2ccc(CO)c(CO)c2)c1,0.9107142857142856,0.9329547757341907,6.759041952187603,6.409929058520054,5.6278552025747,5.796703117710196,0.6473926,5.6331377,5.0813437,6.0417824,5.044903,11.959063,11.506757,11.666924,11.244991,5.611449,5.094358,4.5982313,8.431222,8.839502,6.8565984,7.425953,7.148163,8.340635,4.259429,7.1744685
C=C1C(O)CCC(=CC=C2CCCC3(C)C(CCCCC(C)(C)O)CCC23)CC1O,0.9107142857142856,0.9309545206190953,8.264093435729,8.050034798481555,8.634935426013381,8.34608240085048,0.7812568,6.0882845,5.369274,5.080062,5.113993,11.093551,10.375819,10.43897,10.998724,7.713414,9.6097355,8.023995,9.139949,9.129351,6.860541,8.567158,5.867077,7.3820934,6.520892,5.0797524
CCC(=CC=CC(O)(C(C)(O)F)C(F)(F)F)c1cccc(OCc2ccc(CO)c(CO)c2)c1,0.9107142857142856,0.9320713211435712,7.632029399781671,7.121140497351191,7.422065608387644,7.077446207615327,0.8646881,5.6934805,5.095549,6.0412655,5.167278,11.917501,11.530524,11.784561,11.406802,5.7261286,5.1650844,4.5291085,8.452147,9.256836,6.9156837,6.9452043,7.4906454,7.0861173,6.61649,7.1211615
CCC(=CC=CC(O)(C(C)(C)F)C(F)(F)F)c1cccc(OCc2ccc(CO)c(CO)c2)c1,0.9107142857142856,0.9304248878840374,7.550951261314884,7.0325485117421085,7.200014233313673,6.955181509418019,0.86532784,5.686742,5.115967,6.0702934,5.129649,11.861402,11.486009,11.671068,11.285874,5.7286096,5.24108,5.0071955,8.590162,9.233334,6.1419144,7.103801,7.1521497,7.3129497,6.71262,6.714715
CCC(=CC=CC(O)(C(F)(F)F)C(F)(F)Br)c1cccc(OCc2ccc(CO)c(CO)c2)c1,0.9107142857142856,0.9364017023621235,7.504131945708542,7.0818426816521445,6.705605327868239,6.664473878244837,0.8542347,5.6545887,5.0996504,6.0920653,5.040601,11.957599,11.522186,11.622842,11.436151,5.645794,5.072091,4.311446,8.140854,8.554538,6.096589,7.0525365,7.1236467,7.912971,7.0661435,6.895277
CCC(=CC=CC(O)(C(C)(F)F)C(F)(F)F)c1cccc(OCc2ccc(CO)c(CO)c2)c1,0.9107142857142856,0.9361422422648962,7.63257407266629,7.092548350668184,7.371927984531378,7.03659130613543,0.86621356,5.6651597,5.090475,6.0161147,5.0816326,11.890166,11.499178,11.696227,11.480381,5.703719,5.145326,4.509696,8.451284,8.629113,6.600048,7.158795,7.1595526,7.4528084,6.8623915,6.7923245
CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C4=CCCOC4C3)CCC21C,0.9104477611940298,0.9279195511978194,8.300876412587616,8.30010782003013,8.628641563953165,8.402767019195508,0.79770833,6.0959306,5.362823,5.244438,5.135583,10.818968,10.4128895,10.455378,10.68708,7.417862,9.079831,8.6840725,6.442893,8.955412,6.7654686,7.891198,6.544545,7.978381,5.3486824,5.9091573
C=C1C(O)CC(=CC=C2CCCC3(C)C(CCCCC(C)(C)O)CCCC23)CC1O,0.9090909090909092,0.9292702354162437,8.339450850585719,8.214404722021618,8.670907777265178,8.415776541916472,0.7850743,6.078804,5.3378043,5.051839,5.107416,11.124906,10.468536,10.531328,11.120388,7.702667,9.586872,8.220438,8.16037,7.8004713,7.6858025,8.5438175,5.952199,7.9510345,6.619719,6.062296
C=CCC1CCC2(C)C(CCC2C(C)CCCC(C)(C)O)C1=CC=C1CC(O)C(=CCO)C(CO)C1,0.9090909090909092,0.8575704649687848,7.688680604034652,7.220111930848044,7.904818842853335,7.680854471562412,0.767477,6.176527,5.341484,5.462585,5.1583824,11.147942,10.628804,10.476079,10.563744,8.181865,8.590085,6.4608,6.4372845,8.00019,6.1721983,8.959951,6.198631,6.919695,6.7317214,6.6126738
CC(CCC(O)CCO)C1CCC2C3CCC4CC(CC(C)(C)O)CCCC4(C)C3CCC12C,0.9090909090909092,0.5385830738222891,5.636251237655987,4.906140518856193,5.444590344499068,4.904696172752044,0.110253744,6.1235023,5.355262,5.5525866,5.1736307,10.525874,10.273451,10.409276,10.944545,6.7356954,7.2397537,4.381814,8.077431,7.245446,4.796039,8.603781,5.286063,7.9276857,4.678467,4.840191
CC(CCC(O)CCO)C1CCC2C3CCC4CC(CC(C)(C)O)CCC4(C)C3CCCC12C,0.9090909090909092,0.5672189259125213,5.975044457564258,5.303794783241332,5.990739595683164,5.431167380404007,0.26228124,6.122486,5.3554354,5.5770016,5.165736,10.52884,10.277754,10.412274,10.965382,6.649534,6.924167,4.3212123,7.885039,7.2958336,4.8160176,8.658102,5.254608,7.9308248,4.6963515,4.827136
CCCCC1C(O)CC(C=CC2=CCCC3(C)C2CCC3C(C)CCCC(C)(O)O)=C(C)C1O,0.9090909090909092,0.7677868857972989,8.20423671878007,7.9610340719156385,8.275883116754859,8.149786975494457,0.81310093,6.3162355,5.4181848,5.714308,5.1123376,11.383204,10.429832,10.509135,10.469522,8.129349,8.43825,7.6719594,7.2239676,9.05832,5.3621726,8.647671,8.776904,8.701022,7.665164,6.27631
C=CCC1CCC2(C)C(CCC2C(C)CCCC(C)(C)O)C1=CC=C1CC(C)C(=CCO)C(O)C1,0.9090909090909092,0.8507266344925626,7.637935271103233,7.239500914538876,7.865296638250965,7.639781877506566,0.75779545,6.1866255,5.3507547,5.499464,5.1287494,11.150598,10.612751,10.507688,10.713713,8.139787,8.397197,6.743434,6.63587,8.043108,6.1059155,8.523257,6.500712,6.735522,6.6688795,7.032393
CC(F)(F)C(O)(C#CCCC1(C)CCC(C=CC=C2CC(O)CC(O)C2)C1(C)C)C(F)(F)F,0.9074074074074074,0.5171484831787383,8.145635770241656,7.8304084921827775,8.277744773984145,8.13353175545311,0.8253611,5.7330837,5.72894,5.89372,5.554515,11.913091,11.403121,11.378662,11.688646,7.216913,6.1866417,5.986579,7.5735645,7.540639,7.5656066,8.265987,5.7084746,8.470204,5.4154367,5.5046177
CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CCO)c(CO)c2)ccc1CC,0.9074074074074074,0.936986429076616,7.041891114505976,6.720075350423599,6.796570875344747,6.706974894241076,0.807638,6.0878105,5.196613,5.601742,5.0550737,11.753462,11.29409,11.267486,11.412615,6.020415,5.2597947,5.763858,8.077986,7.6356955,6.0045476,6.4215508,6.468981,6.916948,7.7516775,7.319692
CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CO)c(CCO)c2)ccc1CC,0.9074074074074074,0.9333128776815682,6.885368175889331,6.607079551693284,6.45082718707157,6.535738082424975,0.78199345,6.0878744,5.196712,5.599813,5.056961,11.775211,11.293219,11.297418,11.443769,5.98009,5.270051,5.803104,8.258751,7.492771,6.058883,6.4970784,6.4334774,6.962985,7.702693,7.186082
CCCc1cc(C(O)(CC)CCC)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CC,0.9074074074074074,0.9365653520656584,6.977808190290068,6.780605872026236,6.718546737286343,6.698655009328123,0.81752616,6.1387625,5.166842,5.5269513,5.0458922,11.789585,11.308442,11.250144,11.39983,5.7237034,5.238049,5.9645863,8.547468,7.470005,6.329889,6.3842773,6.5258284,6.522423,7.222006,6.976803
C=CCC1CCC2(C)C(CCC2C(C)CCCC(C)(O)O)C1=CC=C1CC(O)C(=CCO)C(O)C1,0.90625,0.8512468912665377,7.846862963440783,7.44940257403317,8.01252368302313,7.864346487809013,0.7802301,6.1849585,5.4116244,5.637479,5.16284,11.204933,10.626445,10.556122,10.657778,8.0557375,8.286995,6.4048357,6.665294,7.9722686,5.735398,8.139579,6.3793135,6.665544,6.472952,6.585914
CC(CCC(O)CCO)C1CC2C3CCC4CC(CC(C)(C)O)CCC4(C)C3CCC12C,0.9056603773584906,0.42387437414049317,6.477668959086226,5.671790468130762,6.614461793076118,6.205878593041128,0.4375508,6.1137705,5.7840295,5.791237,5.1182785,10.433554,10.342636,10.551845,10.724961,6.859163,6.01385,4.316513,7.9494085,7.2881794,4.662637,8.48587,5.1650853,5.6499724,5.9525523,4.9077
C=C1C(O)CCC(=CC=C2CCCC3C(CCCCC(C)(C)O)CCC23)CC1O,0.9056603773584906,0.8058252906731087,8.389844822119443,8.364288229251715,8.631328150849415,8.40595645585899,0.80721706,6.032006,5.3777637,4.9736366,5.645608,11.2055025,10.388381,10.425741,10.9054,7.4646645,8.85967,7.847592,8.167277,8.385643,5.4949675,8.445505,5.946701,6.5756474,6.5289083,5.104354
CCC(O)(CO)COc1ccc(C(CC)(CC)c2ccc(OC(CO)CO)c(C)c2)cc1C,0.9047619047619048,0.9372909911061227,6.412717209914969,6.298979661823431,6.206962574387192,6.293539494984847,0.6450361,5.992921,5.5056243,5.8735366,5.2770615,11.859266,11.138274,11.015342,11.612961,6.214047,5.4999027,5.741579,7.1497955,7.290011,6.4406314,6.602141,6.404934,6.7373357,3.9663527,4.8312593
CCC(O)(CO)COc1ccc(C(CC)(CC)c2ccc(OCC(CO)CO)c(C)c2)cc1C,0.9047619047619048,0.945790573579749,6.413002692311275,6.363330792910503,5.991790145005218,6.039307814422259,0.6502291,6.006576,5.3896017,5.870862,5.3569493,11.8043,11.061132,10.837609,11.659101,6.251382,5.619959,5.2676525,7.283794,7.2716684,6.6804557,6.6635695,6.4486427,6.721464,3.9333305,4.7670116
C=C1C(=CC=C2CCCC3(C)C2CCC3C2(C)CC(CC(C)(O)O)CO2)CC(O)CC1O,0.9047619047619048,0.9298644010754124,8.124423850113562,7.8290935049156305,8.441394061952119,8.139106213056428,0.7893964,6.1478467,5.304204,5.497235,5.140076,11.279415,10.261111,10.656866,10.950547,7.5028267,9.370812,7.6939206,8.450838,7.546417,6.95991,8.742915,6.3513174,8.202221,6.7277308,6.7850056
CCC(CO)COc1ccc(C(CC)(CC)c2ccc(OCC(O)(CC)CC)c(C)c2)cc1C,0.9047619047619048,0.9488091039134439,6.5239294219501485,6.302565913324624,6.213359107403989,6.238045445321803,0.6466897,6.040432,5.34991,5.7248774,5.2022076,11.750166,11.277069,11.214007,11.673886,6.1743765,5.5755873,5.8921337,7.1307964,7.1183634,7.052594,6.858554,6.2553883,6.837796,4.325876,4.684264
CCC(CO)Oc1ccc(C(CC)(CC)c2ccc(OCC(O)(CC)CC)c(C)c2)cc1C,0.9047619047619048,0.9532387864192384,6.820563001984967,6.414318201458004,5.718011118149316,5.931202955657037,0.6698832,6.0208716,5.3473845,5.71294,5.220715,11.797424,11.40388,11.398435,11.622634,6.132736,5.5811634,5.876345,7.3024964,6.9480104,6.8324585,7.003892,6.2062674,6.906253,4.3415866,4.800095
C=C1C(O)CC(=CC=C2CCCC3C(CCCCC(C)(C)O)CCCC23)CC1O,0.903846153846154,0.8105716207306173,8.401666244329178,8.381189481295714,8.623022675290393,8.419260533492901,0.81481135,6.0106134,5.377325,4.958153,5.607274,11.23152,10.393457,10.487476,10.970112,7.4979954,8.8415985,7.717479,7.898898,7.4259486,6.0915146,7.6758623,5.9426203,6.3826294,6.9468336,5.0160933
CC(CCCC(C)(C)O)C1CCCC2C(C#CC3=CC(O)C(C)C(O)C3)=CCCC21C,0.9032258064516128,0.753932684827032,8.238545134661422,7.867512874812886,8.584517698292217,8.332962106221792,0.7576194,5.9317083,5.3813133,5.860982,5.1653976,11.241511,10.296399,10.50286,10.5632,7.3421564,9.106161,6.324829,5.8434877,10.641073,7.0836806,9.317825,5.982892,7.038512,7.32572,5.0919247
CCC(CC)(c1ccc(OCC(O)C(C)(C)CC)c(C)c1)c1ccc(C(=O)NC(CO)CCO)n1C,0.9032258064516128,0.8981364976148494,7.046513189184243,6.523435946069639,7.037702711049963,6.938200112773974,0.7697645,6.0282154,5.9052105,5.8563414,5.3805366,11.485335,10.877444,10.723885,11.351399,6.8717146,5.993846,6.370325,7.2053638,8.793523,6.512567,7.385099,8.5292635,8.091889,6.2341037,4.9094253
C=C1C(=CC=C2CCCC3(C)C2CCC3C2(C)CC(CC(C)(C)C)CO2)CC(O)CC1O,0.9032258064516128,0.9065298182610441,8.174972377603217,8.02756682483845,8.534781554963615,8.209196957107375,0.79715353,6.1606493,5.2119718,5.18277,5.1422844,11.176251,10.228547,10.471784,10.876217,7.5399423,8.986138,7.4177303,8.921207,7.589042,6.6633263,8.8534565,7.123375,8.12764,5.618341,6.918747
CC(CCCC(C)(C)O)C1CCC2C(C#CC3=CC(O)C(C)C(O)C3)=CCCCC21C,0.9032258064516128,0.8283752531084269,8.27886475692373,7.931500951498646,8.584124042826886,8.311553867437837,0.7755839,5.9179463,5.501835,5.8000307,5.1608496,11.130656,10.291996,10.514986,10.574681,7.3099403,9.367288,6.4606476,6.0311,10.367741,6.814241,9.427894,6.5598135,6.905344,7.1008983,5.2043185
CCCC(CO)NC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.9032258064516128,0.9137879268561893,6.846917213052418,6.095260710859138,6.272757149602461,6.269690054796476,0.5542481,6.082759,5.308651,5.793727,5.3797684,11.474467,11.236412,10.810371,11.817991,6.6578217,6.4219675,6.9487658,7.588976,8.878028,6.675497,7.6407366,8.602576,8.092255,5.724595,6.019065
CC(CCCC(C)(O)O)C1CCC2C(C#CC3=CC(O)C(C)C(O)C3)=CCCC21C,0.9016393442622952,0.7539337279793218,8.214134555121623,7.840442743881631,8.20747862273826,8.121925023727593,0.7895684,5.9501,5.516202,6.0973663,5.165964,11.162205,10.29721,10.541368,10.480378,7.250643,9.214037,6.364456,5.8179607,9.642912,5.821246,9.440384,6.296825,7.320642,6.891962,4.8980894
C=C1C(=CC=C(CCC)c2cccc(CCCCCC(C)(C)O)c2)CC(C)CC1O,0.9,0.9323224872469477,8.32788672646275,8.237484158664115,8.449106904167566,8.317945329662201,0.82864004,6.2276645,5.635394,5.037035,5.0706873,11.383136,11.450423,10.456043,11.233277,6.6251755,8.555472,8.441046,8.228861,9.097778,6.1988125,8.416835,5.8054237,7.8315268,6.4993277,5.720092
C=C1C(=CC=C(CCCCC)c2cccc(CCCCCC(C)(C)O)c2)CC(O)CC1O,0.9,0.9505117711383313,8.299734351114662,8.191466011736088,8.493586205160343,8.328130539814305,0.82378685,5.663717,5.5583043,5.045991,5.014311,11.426722,11.413071,10.500057,10.971052,7.0998154,8.497911,8.187817,8.098685,8.174334,5.5524383,8.373564,5.8130045,8.40316,6.9065247,6.085913
